T,Lbest,Lcur
1341.193975312685,191682.564887955930,236691.761577891855
1334.488005436121,191682.564887955930,215495.365119647613
1327.815565408941,191682.564887955930,212245.648343087087
1321.176487581896,191682.564887955930,208182.322656713863
1314.570605143987,191682.564887955930,244857.554463027103
1307.997752118267,191682.564887955930,216680.733534447325
1301.457763357675,191682.564887955930,226179.177338913287
1294.950474540887,191682.564887955930,240526.316204919713
1288.475722168183,191682.564887955930,215415.910323954507
1282.033343557342,191682.564887955930,209201.719160891080
1275.623176839555,191682.564887955930,222414.685717903718
1269.245060955357,191682.564887955930,209384.293021928170
1262.898835650580,191682.564887955930,230449.540236984554
1256.584341472327,191682.564887955930,208453.574965746637
1250.301419764966,191682.564887955930,223131.970672333176
1244.049912666141,191682.564887955930,231230.793915164133
1237.829663102810,191682.564887955930,211230.766171363299
1231.640514787296,190598.475497910898,204751.032419307012
1225.482312213360,190598.475497910898,204317.858884192567
1219.354900652293,190598.475497910898,192704.639779284800
1213.258126149032,185714.981166696904,206603.551491959573
1207.191835518286,185714.981166696904,209477.560627046420
1201.155876340695,185714.981166696904,227574.863108095306
1195.150096958992,185714.981166696904,229205.813184895000
1189.174346474196,185714.981166696904,204412.436294463812
1183.228474741825,185714.981166696904,213112.906932822487
1177.312332368116,179192.547916005336,187404.206370927219
1171.425770706276,179192.547916005336,212846.481918507401
1165.568641852744,179192.547916005336,208292.947990400862
1159.740798643481,179192.547916005336,230268.611715950945
1153.942094650263,179192.547916005336,225336.111430310382
1148.172384177012,179192.547916005336,205013.791795908444
1142.431522256127,179192.547916005336,218093.286704152299
1136.719364644846,179192.547916005336,188146.220180844917
1131.035767821622,179192.547916005336,205452.228447166563
1125.380588982514,179192.547916005336,194781.020630344196
1119.753686037601,179192.547916005336,210513.907080259378
1114.154917607413,179192.547916005336,195096.889841289900
1108.584143019376,179192.547916005336,207672.985972569266
1103.041222304279,179192.547916005336,191112.778936906398
1097.526016192758,179192.547916005336,219859.990066886705
1092.038386111794,179192.547916005336,214016.275631854776
1086.578194181235,179192.547916005336,195970.026659060386
1081.145303210329,179192.547916005336,206489.504454262002
1075.739576694278,178356.357447981543,186984.169900060631
1070.360878810806,178356.357447981543,188627.732939554320
1065.009074416752,178356.357447981543,198834.685190280608
1059.684029044668,178356.357447981543,196156.133766768849
1054.385608899445,176927.786724741396,185876.676211921207
1049.113680854948,176927.786724741396,200300.329776890547
1043.868112450673,176927.786724741396,201386.406207165390
1038.648771888420,176927.786724741396,197301.241218898474
1033.455528028977,176927.786724741396,184523.940596549131
1028.288250388832,173670.082207713189,200659.906525418221
1023.146809136888,171928.485345636931,214703.136177809618
1018.031075091204,171928.485345636931,184965.988110541046
1012.940919715748,171928.485345636931,193643.239903660928
1007.876215117169,171928.485345636931,177817.456745141273
1002.836834041583,171928.485345636931,198360.693658252159
997.822649871375,171928.485345636931,189081.432150661916
992.833536622018,171928.485345636931,204435.926045429631
987.869368938908,171928.485345636931,203091.167882630893
982.930022094214,171928.485345636931,207235.126547206513
978.015371983743,171928.485345636931,183717.636122367607
973.125295123824,171928.485345636931,187122.568170049723
968.259668648205,170769.312672151660,194549.227812008205
963.418370304964,170769.312672151660,206325.215205658082
958.601278453439,170769.312672151660,201045.322732717701
953.808272061172,170769.312672151660,192648.792701083556
949.039230700866,169496.090251359972,200738.788952730130
944.294034547361,169496.090251359972,189037.572433000139
939.572564374625,169496.090251359972,190638.608926784334
934.874701552752,169496.090251359972,174890.773158557888
930.200328044988,161982.666346763173,189754.083094165573
925.549326404763,161982.666346763173,184976.559334030462
920.921579772739,161982.666346763173,194863.593674285657
916.316971873875,161982.666346763173,188714.345894807164
911.735387014506,161982.666346763173,196155.722733579547
907.176710079433,161982.666346763173,182954.605464291060
902.640826529036,161982.666346763173,202747.471719366062
898.127622396391,161982.666346763173,178177.558911864064
893.636984284409,161982.666346763173,191802.833653924317
889.168799362987,161982.666346763173,170889.389236433228
884.722955366172,161982.666346763173,184282.652027546457
880.299340589341,161982.666346763173,172368.570375979034
875.897843886394,155736.764112577774,181251.318979562580
