10.300000	48.650000	"Ballhausen"
10.350000	48.850000	"Bopfingen"
10.433300	49.316700	"Oberramstadt"
10.650000	48.866700	"Rudelstetten"
10.300000	49.516700	"Seenheim"
10.350000	49.583300	"Markt Nordheim"
10.566700	49.566700	"Schauerheim"
10.816700	49.766700	"Pommersfelden"
11.350000	49.800000	"Hungenberg"
11.416700	49.550000	"Kirchensittenbach"
12.066700	49.633300	"Weiherhammer"
11.233300	48.883300	"Landershofen"
11.416700	49.200000	"Rocksdorf"
11.716700	48.883300	"Laimerstadt"
11.800000	48.666700	"Lindkirchen"
11.933300	49.033300	"Pollenried"
12.816700	49.083300	"Hagengrub"
12.350000	49.433300	"Pertolzhofen"
13.072500	49.748500	"Sulislav"
13.083300	49.716700	"Hermanova Hut"
12.283300	49.933300	"Dobrigau"
11.933300	50.183300	"Mittelschieda"
11.316700	50.350000	"Pressig"
10.233300	50.333300	"Herschfeld"
9.366100	49.930800	"Weibersbrunn"
9.100000	50.866700	"Momberg"
9.270800	50.751800	"Alsfeld"
8.833300	50.516700	"Lich"
8.600000	50.466700	"Oberkleen"
7.716700	50.083300	"Dellhofen"
7.766700	49.883300	"Sommerloch"
8.708900	49.831400	"Nieder-ramstadt"
7.566700	50.583300	"Durrholz"
7.600000	50.650000	"Brubbach"
7.300000	50.550000	"Dattenberg"
7.150000	50.366700	"Kirchwald"
7.233300	50.850000	"Halberg"
7.100000	50.550000	"Lantershofen"
6.566700	50.416700	"Schmidtheim"
5.683300	50.566700	"Trooz"
5.883300	50.533300	"Bansions"
5.466700	50.850000	"Romershoven"
5.443600	50.602200	"Flemale"
5.233300	50.383300	"Havelange"
5.383300	50.300000	"Noiseux"
5.166700	50.000000	"Redu"
4.705000	50.004600	"Haybes-sur-meuse"
4.800000	50.350000	"Crupet"
4.327400	50.151100	"Froidchapelle"
3.642500	50.073300	"Catillon-sur-sambre"
3.580900	50.198400	"Neuville-en-avesnois"
3.462400	50.153500	"Viesly"
3.166700	50.317300	"Erchin"
2.636300	50.373600	"Camblain"
3.062200	50.522200	"Attiches"
3.053000	50.379300	"Lauwin-planque"
3.167100	49.856600	"Pontruet"
2.956600	49.896600	"Mesnil-bruntel"
2.981400	50.085800	"Bertincourt"
2.686800	50.080900	"Beaucourt-sur-l'ancre"
2.428600	50.295200	"Sars-le-bois"
2.263500	50.397200	"Pierremont"
1.525300	50.041400	"Dargnies"
1.452000	49.806700	"Clais"
1.634300	49.937200	"Bouttencourt"
1.772800	49.816200	"Saint-germain-sur-bresle"
2.648700	49.699000	"Warsy"
2.877400	49.437800	"Choisy-au-bac"
3.296300	49.401700	"Pasly"
3.134600	49.525200	"Camelin"
3.048000	49.588300	"Salency"
1.853600	49.549200	"Songeons"
1.590300	49.382900	"Morgny"
1.667300	49.582100	"Haussez"
1.616700	49.316700	"Saint-martin-au-bosc"
1.754400	49.195600	"Chaudry"
1.687600	49.176900	"Montreuil-sur-epte"
2.204900	48.971100	"Cormeilles"
2.370700	49.130800	"Viarmes"
2.242300	49.140500	"Champagne-sur-oise"
2.288600	48.893900	"Levallois"
2.221100	48.732600	"Gommonvilliers"
2.422500	48.602200	"Lisses"
2.291800	48.226000	"Ramoulu"
2.768100	48.542800	"Courtry"
2.949600	48.383600	"Montereau-faut-yonne"
2.930400	48.335500	"Noisy"
3.274300	48.365000	"Compigny"
3.367900	49.002000	"Nogentel"
2.860200	48.941100	"Villenoy"
3.201500	48.902000	"Saint-ouen-sur-morin"
3.477300	48.842000	"Montenils"
3.903100	48.469500	"Vallant-saint-georges"
4.716000	48.434500	"Louze"
4.964000	48.456900	"Rachecourt"
5.003900	48.783300	"Mogn�ville"
5.148000	48.357400	"Rouvroy"
4.935100	47.914900	"Aubepierre-sur-aube"
3.943400	47.911200	"Tronchoy"
3.971100	47.416400	"Auxon"
4.348900	47.143700	"Marcheseuil"
3.432500	47.497400	"Charmois"
2.450000	47.166700	"Sancy"
2.616700	47.033300	"Terrieux"
