T,Lbest,Lcur
2723.963954462217,370553.964039837883,5288601.390435683541
2722.601972484986,370553.964039837883,5398193.256104923785
2721.240671498743,370553.964039837883,5503095.054584082216
2719.880051162994,370553.964039837883,5265058.486701488495
2718.520111137413,370553.964039837883,5373856.540098024532
2717.160851081844,370553.964039837883,5632726.128070116043
2715.802270656303,370553.964039837883,5347816.465004317462
2714.444369520975,370553.964039837883,5313530.307127339765
2713.087147336215,370553.964039837883,5304839.393957599066
2711.730603762547,370553.964039837883,5307771.556296417490
2710.374738460666,370553.964039837883,5221164.236923431978
2709.019551091435,370553.964039837883,5438702.918431125581
2707.665041315890,370553.964039837883,5362759.639543221332
2706.311208795232,370553.964039837883,5322716.639510741457
2704.958053190835,370553.964039837883,5243114.676106068306
2703.605574164239,370553.964039837883,5316730.436305406503
2702.253771377158,370553.964039837883,5294117.609994524159
2700.902644491469,370553.964039837883,5340945.814803580754
2699.552193169224,370553.964039837883,5227177.457119518891
2698.202417072639,370553.964039837883,5238064.956116953865
2696.853315864103,370553.964039837883,5271007.768131651916
2695.504889206171,370553.964039837883,5303261.971587938257
2694.157136761568,370553.964039837883,5223870.176518540829
2692.810058193188,370553.964039837883,5434341.616330985911
2691.463653164091,370553.964039837883,5308366.594875901006
2690.117921337509,370553.964039837883,5556429.038445740938
2688.772862376841,370553.964039837883,5285376.222418271936
2687.428475945652,370553.964039837883,5382222.585778499022
2686.084761707680,370553.964039837883,5292312.359356732108
2684.741719326826,370553.964039837883,5215031.217496002093
2683.399348467163,370553.964039837883,5226795.664496056736
2682.057648792929,370553.964039837883,5245864.570041438565
2680.716619968533,370553.964039837883,5402922.369387282990
2679.376261658549,370553.964039837883,5371859.330282590352
2678.036573527720,370553.964039837883,5391776.955784741789
2676.697555240956,370553.964039837883,5377758.779463500716
2675.359206463336,370553.964039837883,5460519.439621363766
2674.021526860104,370553.964039837883,5582383.726609044708
2672.684516096674,370553.964039837883,5227385.753871507943
2671.348173838626,370553.964039837883,5409760.148087647744
2670.012499751707,370553.964039837883,5155039.804730666801
2668.677493501831,370553.964039837883,5147573.447994559072
2667.343154755080,370553.964039837883,5239164.624466044828
2666.009483177703,370553.964039837883,5255737.392522967421
2664.676478436114,370553.964039837883,5228584.073153570294
2663.344140196896,370553.964039837883,5494390.452199879102
2662.012468126798,370553.964039837883,5495269.848268383183
2660.681461892735,370553.964039837883,5472416.855160100386
2659.351121161788,370553.964039837883,5326732.110006633215
2658.021445601208,370553.964039837883,5253698.620857593603
2656.692434878407,370553.964039837883,5151364.816231363453
2655.364088660968,370553.964039837883,5379472.953820895404
2654.036406616638,370553.964039837883,5148202.024653330445
2652.709388413330,370553.964039837883,5159925.913348690607
2651.383033719123,370553.964039837883,5258452.881730556488
2650.057342202263,370553.964039837883,5143961.788762667216
2648.732313531163,370553.964039837883,5230432.157892546616
2647.407947374397,370553.964039837883,5082453.876082248986
2646.084243400710,370553.964039837883,5171161.188121629879
2644.761201279010,370553.964039837883,5199069.947935787961
2643.438820678371,370553.964039837883,5271319.178241533227
2642.117101268032,370553.964039837883,5293919.323190709576
2640.796042717398,370553.964039837883,5284387.872657627799
2639.475644696039,370553.964039837883,5242864.983243997209
2638.155906873691,370553.964039837883,5253328.531514965929
2636.836828920254,370553.964039837883,5206503.913370816968
2635.518410505795,370553.964039837883,5076041.030095512979
2634.200651300542,370553.964039837883,5213700.333123060875
2632.883550974891,370553.964039837883,4948758.065305966884
2631.567109199404,370553.964039837883,5147957.647618604824
2630.251325644805,370553.964039837883,5346902.305078674108
2628.936199981983,370553.964039837883,5148829.285259029828
2627.621731881992,370553.964039837883,5384167.050129773095
2626.307921016051,370553.964039837883,5365178.871262010187
2624.994767055543,370553.964039837883,5196352.169555783272
2623.682269672016,370553.964039837883,5315078.625798495486
2622.370428537180,370553.964039837883,5294973.498068614863
2621.059243322911,370553.964039837883,5235723.478031097911
2619.748713701250,370553.964039837883,5334162.646560700610
2618.438839344400,370553.964039837883,5448775.359577982686
2617.129619924728,370553.964039837883,5282454.974334951490
2615.821055114765,370553.964039837883,5280635.185034965165
2614.513144587208,370553.964039837883,5287259.392305643298
2613.205888014914,370553.964039837883,5463328.518356976099
2611.899285070907,370553.964039837883,5247522.148270566016
2610.593335428372,370553.964039837883,5180166.821136300452
2609.288038760657,370553.964039837883,5445784.726859864779
2607.983394741277,370553.964039837883,5327404.670574998483
2606.679403043907,370553.964039837883,5089219.909981646575
2605.376063342385,370553.964039837883,5106341.825464420021
2604.073375310714,370553.964039837883,5179839.593044220470
2602.771338623058,370553.964039837883,5087365.006225703284
2601.469952953747,370553.964039837883,5172753.287670462392
2600.169217977270,370553.964039837883,5145900.398140673526
2598.869133368282,370553.964039837883,5099769.023258982226
2597.569698801598,370553.964039837883,5226066.273174070753
2596.270913952197,370553.964039837883,5086113.371639509685
2594.972778495221,370553.964039837883,5279088.001566530205
2593.675292105974,370553.964039837883,5299137.278563864529
2592.378454459921,370553.964039837883,5186350.731056625023
2591.082265232691,370553.964039837883,5058365.859862341546
2589.786724100075,370553.964039837883,5141791.144143769518
2588.491830738025,370553.964039837883,5110981.883813477121
2587.197584822656,370553.964039837883,5127482.371179016307
2585.903986030245,370553.964039837883,5069281.504830419086
2584.611034037230,370553.964039837883,5171113.600447530858
2583.318728520212,370553.964039837883,5185185.697710135952
2582.027069155952,370553.964039837883,5128376.450582552701
2580.736055621374,370553.964039837883,5245632.293903240934
2579.445687593563,370553.964039837883,5180627.061890714802
2578.155964749767,370553.964039837883,5358437.956426984631
2576.866886767392,370553.964039837883,5362839.456550515257
2575.578453324009,370553.964039837883,5177866.136777595617
2574.290664097347,370553.964039837883,4969864.046737335622
2573.003518765298,370553.964039837883,5102813.681946900673
2571.717017005916,370553.964039837883,5035020.334091608413
2570.431158497413,370553.964039837883,4966694.513539594598
2569.145942918165,370553.964039837883,5023131.174254206941
2567.861369946706,370553.964039837883,5164215.567916799337
2566.577439261732,370553.964039837883,5350913.391727201641
2565.294150542101,370553.964039837883,5102720.910343522206
2564.011503466831,370553.964039837883,5107431.191312783398
2562.729497715097,370553.964039837883,5237721.251542813145
2561.448132966240,370553.964039837883,5209285.051719422452
2560.167408899757,370553.964039837883,5179845.289733408019
2558.887325195307,370553.964039837883,5228675.410305517726
2557.607881532710,370553.964039837883,5249456.615202667192
2556.329077591944,370553.964039837883,5154609.984753116965
2555.050913053148,370553.964039837883,5138789.212063322775
2553.773387596621,370553.964039837883,5185635.845219905488
2552.496500902823,370553.964039837883,5200837.579927208833
2551.220252652372,370553.964039837883,5258159.973595046438
2549.944642526046,370553.964039837883,5139051.778513272293
2548.669670204783,370553.964039837883,5162261.626056445763
2547.395335369681,370553.964039837883,4951495.127323135734
2546.121637701996,370553.964039837883,4885429.334760931320
2544.848576883145,370553.964039837883,5083021.041666059755
2543.576152594704,370553.964039837883,5211436.942530090921
2542.304364518407,370553.964039837883,5051895.902323050424
2541.033212336148,370553.964039837883,5230173.408989473246
2539.762695729980,370553.964039837883,5082417.690248614177
2538.492814382115,370553.964039837883,5031828.465279493481
2537.223567974924,370553.964039837883,5151646.933131824248
2535.954956190937,370553.964039837883,5111025.224745691754
2534.686978712841,370553.964039837883,5090825.116582290269
2533.419635223485,370553.964039837883,5078814.002923910506
2532.152925405873,370553.964039837883,5085030.989094978198
2530.886848943171,370553.964039837883,4820230.879997735843
2529.621405518699,370553.964039837883,4896016.619466667995
2528.356594815940,370553.964039837883,5117686.477219683118
2527.092416518532,370553.964039837883,5062310.749055218883
2525.828870310273,370553.964039837883,5120174.308629654348
2524.565955875118,370553.964039837883,5103948.755808648653
2523.303672897181,370553.964039837883,5161926.360301055014
2522.042021060732,370553.964039837883,4940863.577294546179
2520.781000050202,370553.964039837883,4896509.804672874510
2519.520609550177,370553.964039837883,4973991.485285504721
2518.260849245402,370553.964039837883,5266936.851468008943
2517.001718820779,370553.964039837883,5083916.706731205806
2515.743217961369,370553.964039837883,5235395.775452415459
2514.485346352389,370553.964039837883,5076083.284739064053
2513.228103679212,370553.964039837883,5110889.445096988231
2511.971489627373,370553.964039837883,5053694.379879645072
2510.715503882559,370553.964039837883,5156798.966627138667
2509.460146130618,370553.964039837883,5054742.133142353036
2508.205416057553,370553.964039837883,4839643.976698010229
2506.951313349524,370553.964039837883,5223240.160829558037
2505.697837692850,370553.964039837883,5080705.926339664496
2504.444988774003,370553.964039837883,5191454.205190203153
2503.192766279617,370553.964039837883,5018433.163051662967
2501.941169896477,370553.964039837883,5127456.171076155268
2500.690199311529,370553.964039837883,5002958.820508204401
2499.439854211873,370553.964039837883,5199648.564202609472
2498.190134284768,370553.964039837883,5133277.939410593361
2496.941039217626,370553.964039837883,5069365.300857961178
2495.692568698017,370553.964039837883,4974506.048155715689
2494.444722413668,370553.964039837883,4964441.818694360554
2493.197500052461,370553.964039837883,5114926.020387905650
2491.950901302435,370553.964039837883,5088503.086594941095
2490.704925851784,370553.964039837883,4972030.260026171803
2489.459573388858,370553.964039837883,5053048.596302318387
2488.214843602164,370553.964039837883,5026827.498909632675
2486.970736180363,370553.964039837883,4942199.320569768548
2485.727250812273,370553.964039837883,5129970.295909117907
2484.484387186867,370553.964039837883,5097706.449070564471
2483.242144993274,370553.964039837883,4969212.370764087886
2482.000523920777,370553.964039837883,4868213.043319709599
2480.759523658817,370553.964039837883,5062657.217741681263
2479.519143896987,370553.964039837883,4904636.050116169266
2478.279384325039,370553.964039837883,5007797.317267750390
2477.040244632876,370553.964039837883,5133339.636176392436
2475.801724510560,370553.964039837883,5114590.761921764351
2474.563823648305,370553.964039837883,5033120.536717250012
2473.326541736481,370553.964039837883,4962763.050462196581
2472.089878465612,370553.964039837883,5121723.866265834309
2470.853833526380,370553.964039837883,5150051.244617712684
2469.618406609617,370553.964039837883,5035256.874798610806
2468.383597406312,370553.964039837883,4923766.470053510740
2467.149405607609,370553.964039837883,5235708.073523651809
2465.915830904805,370553.964039837883,5048926.251378251240
2464.682872989353,370553.964039837883,5176701.243393247016
2463.450531552859,370553.964039837883,4912947.390401297249
2462.218806287082,370553.964039837883,4885180.835637289099
2460.987696883939,370553.964039837883,4900418.254221120849
2459.757203035497,370553.964039837883,4890520.730222700164
2458.527324433980,370553.964039837883,4842415.474308039993
2457.298060771763,370553.964039837883,4865598.765401873738
2456.069411741377,370553.964039837883,4980534.362041222863
2454.841377035506,370553.964039837883,5075648.647955097258
2453.613956346989,370553.964039837883,4868010.436435427517
2452.387149368815,370553.964039837883,4942776.922150948085
2451.160955794131,370553.964039837883,4630392.278367293067
2449.935375316234,370553.964039837883,4863632.577070668340
2448.710407628576,370553.964039837883,5043240.165564704686
2447.486052424762,370553.964039837883,4997346.393550610170
2446.262309398550,370553.964039837883,5050189.136449543759
2445.039178243851,370553.964039837883,4905777.831652347930
2443.816658654729,370553.964039837883,5005410.695753292181
2442.594750325401,370553.964039837883,4939348.920282491483
2441.373452950239,370553.964039837883,5002807.067626534030
2440.152766223764,370553.964039837883,4870735.619820340537
2438.932689840652,370553.964039837883,5087482.434087170288
2437.713223495732,370553.964039837883,5086534.071058333851
2436.494366883984,370553.964039837883,4873669.418147978373
2435.276119700542,370553.964039837883,4899771.921216598712
2434.058481640692,370553.964039837883,5079008.487831363454
2432.841452399872,370553.964039837883,5115119.915255947970
2431.625031673672,370553.964039837883,4832513.939377952367
2430.409219157836,370553.964039837883,4798204.010216184892
2429.194014548257,370553.964039837883,4924116.474586103112
2427.979417540983,370553.964039837883,4959358.468125822954
2426.765427832212,370553.964039837883,4850572.855189762078
2425.552045118297,370553.964039837883,4826599.821857529692
2424.339269095738,370553.964039837883,5025244.526919259690
2423.127099461190,370553.964039837883,4792925.496159574948
2421.915535911460,370553.964039837883,4751798.716745100915
2420.704578143504,370553.964039837883,5053998.777059056796
2419.494225854432,370553.964039837883,4755926.781089678407
2418.284478741505,370553.964039837883,4986289.749727729708
2417.075336502135,370553.964039837883,4908650.607079134323
2415.866798833884,370553.964039837883,5014078.429453649558
2414.658865434467,370553.964039837883,4960246.997269492596
2413.451536001750,370553.964039837883,4909878.316000900231
2412.244810233749,370553.964039837883,5062175.088201022707
2411.038687828633,370553.964039837883,4944827.695603809319
2409.833168484718,370553.964039837883,4833433.542612564750
2408.628251900476,370553.964039837883,4864440.177156733349
2407.423937774526,370553.964039837883,4912927.806456784718
2406.220225805639,370553.964039837883,4919971.788251397200
2405.017115692736,370553.964039837883,4865124.907311370596
2403.814607134890,370553.964039837883,5022178.611791639589
2402.612699831323,370553.964039837883,4874532.666680760682
2401.411393481407,370553.964039837883,5056240.761938316748
2400.210687784667,370553.964039837883,4898503.024387085810
2399.010582440775,370553.964039837883,4776503.805056727491
2397.811077149554,370553.964039837883,4958917.404014129192
2396.612171610980,370553.964039837883,5026068.373317809775
2395.413865525175,370553.964039837883,4722701.324426922947
2394.216158592412,370553.964039837883,4915140.631130408496
2393.019050513116,370553.964039837883,4790134.276965294965
2391.822540987860,370553.964039837883,4728242.181096944958
2390.626629717366,370553.964039837883,4672400.330829996616
2389.431316402507,370553.964039837883,4583813.468827389181
2388.236600744307,370553.964039837883,4796395.958695536479
2387.042482443935,370553.964039837883,4784644.827247525565
2385.848961202713,370553.964039837883,4785951.033448398113
2384.656036722112,370553.964039837883,4956715.391916289926
2383.463708703751,370553.964039837883,4801808.957115005702
2382.271976849399,370553.964039837883,4873591.101746877655
2381.080840860974,370553.964039837883,4829945.592865412124
2379.890300440544,370553.964039837883,4805632.445583289489
2378.700355290324,370553.964039837883,4815948.807353238575
2377.511005112679,370553.964039837883,5010315.024814184755
2376.322249610123,370553.964039837883,4781419.576615347527
2375.134088485318,370553.964039837883,4944977.928107316606
2373.946521441075,370553.964039837883,4932641.637875254266
2372.759548180355,370553.964039837883,4861605.380866436288
2371.573168406264,370553.964039837883,4788940.927627603523
2370.387381822061,370553.964039837883,4837828.673177299090
2369.202188131150,370553.964039837883,4784301.958651461639
2368.017587037085,370553.964039837883,4671539.524759146385
2366.833578243567,370553.964039837883,4785385.686679330654
2365.650161454445,370553.964039837883,4925684.339816510677
2364.467336373718,370553.964039837883,4841329.390537079424
2363.285102705531,370553.964039837883,4881966.723580105230
2362.103460154179,370553.964039837883,4890068.954467046075
2360.922408424102,370553.964039837883,4846448.215733426623
2359.741947219890,370553.964039837883,4854390.939959558658
2358.562076246280,370553.964039837883,4988065.514002210461
2357.382795208157,370553.964039837883,4569481.605124366470
2356.204103810553,370553.964039837883,4514374.534377600998
2355.026001758648,370553.964039837883,4609254.801315054297
2353.848488757769,370553.964039837883,4741151.791992401704
2352.671564513390,370553.964039837883,4511933.902225258760
2351.495228731133,370553.964039837883,4667300.434206780046
2350.319481116768,370553.964039837883,4593226.498210563324
2349.144321376210,370553.964039837883,4685804.014367101714
2347.969749215522,370553.964039837883,4803372.741251195781
2346.795764340915,370553.964039837883,4957702.620984160341
2345.622366458744,370553.964039837883,4769001.822739975527
2344.449555275515,370553.964039837883,4695008.204069048166
2343.277330497877,370553.964039837883,4631795.877480906434
2342.105691832629,370553.964039837883,4550101.824969992973
2340.934638986712,370553.964039837883,4740957.765723871998
2339.764171667219,370553.964039837883,4710110.540649158880
2338.594289581386,370553.964039837883,4855622.860397439450
2337.424992436595,370553.964039837883,4696223.601609494537
2336.256279940377,370553.964039837883,4865730.676775999367
2335.088151800407,370553.964039837883,4755011.486126048490
2333.920607724507,370553.964039837883,4688597.556963621639
2332.753647420644,370553.964039837883,4717531.109357669018
2331.587270596934,370553.964039837883,4641755.187514430843
2330.421476961636,370553.964039837883,4727985.581387438811
2329.256266223155,370553.964039837883,4849661.555807822384
2328.091638090043,370553.964039837883,4750146.192516020499
2326.927592270999,370553.964039837883,4669446.706829437986
2325.764128474863,370553.964039837883,4733083.461423747241
2324.601246410626,370553.964039837883,4786250.371170432307
2323.438945787421,370553.964039837883,4749995.535037386231
2322.277226314527,370553.964039837883,4737398.962184552103
2321.116087701370,370553.964039837883,4741996.598567890003
2319.955529657519,370553.964039837883,4727762.288646055385
2318.795551892691,370553.964039837883,4548589.474239900708
2317.636154116745,370553.964039837883,4721876.320752635598
2316.477336039687,370553.964039837883,4584014.036197147332
2315.319097371667,370553.964039837883,4826755.613410973921
2314.161437822981,370553.964039837883,4749904.057101830840
2313.004357104070,370553.964039837883,4785861.290224354714
2311.847854925518,370553.964039837883,4795766.551697453484
2310.691930998055,370553.964039837883,4513436.714710336179
2309.536585032557,370553.964039837883,4729144.519319910556
2308.381816740040,370553.964039837883,4719838.908699224703
2307.227625831671,370553.964039837883,4718569.497738610022
2306.074012018755,370553.964039837883,4774447.412532380782
2304.920975012746,370553.964039837883,4911035.708919684403
2303.768514525239,370553.964039837883,4807500.274096403271
2302.616630267977,370553.964039837883,4894556.670875318348
2301.465321952843,370553.964039837883,4780382.017701989971
2300.314589291867,370553.964039837883,4686451.197568314150
2299.164431997221,370553.964039837883,4758579.447791244835
2298.014849781222,370553.964039837883,4595569.768309501931
2296.865842356332,370553.964039837883,4712524.732186090201
2295.717409435154,370553.964039837883,4761956.195223782212
2294.569550730437,370553.964039837883,4581943.002511017956
2293.422265955071,370553.964039837883,4519425.346306912601
2292.275554822094,370553.964039837883,4580975.158893426880
2291.129417044683,370553.964039837883,4606345.569106194191
2289.983852336161,370553.964039837883,4455961.146928409114
2288.838860409993,370553.964039837883,4451140.415764934383
2287.694440979788,370553.964039837883,4523003.502608526498
2286.550593759298,370553.964039837883,4733268.747263433412
2285.407318462419,370553.964039837883,4804784.435572624207
2284.264614803187,370553.964039837883,4695949.818541351706
2283.122482495786,370553.964039837883,4684504.122713722289
2281.980921254538,370553.964039837883,4609467.756641789339
2280.839930793911,370553.964039837883,4597262.528787074611
2279.699510828514,370553.964039837883,4634454.828778717667
2278.559661073100,370553.964039837883,4736847.966020639054
2277.420381242564,370553.964039837883,4692081.613247324713
2276.281671051942,370553.964039837883,4784870.908413308673
2275.143530216416,370553.964039837883,4681264.415121765807
2274.005958451308,370553.964039837883,4614854.448369013146
2272.868955472083,370553.964039837883,4540210.332878049463
2271.732520994347,370553.964039837883,4701631.531759298407
2270.596654733850,370553.964039837883,4467773.791236375459
2269.461356406483,370553.964039837883,4599622.865847647190
