-104.250000	32.430000	"Carlsbad, N.M."
-106.480000	31.770000	"El Paso, Tex."
-112.070000	33.480000	"Phoenix, Ariz."
-111.680000	35.220000	"Flagstaff, Ariz."
-115.200000	36.170000	"Las Vegas, Nev."
-115.550000	32.630000	"El Centro, Calif."
-117.170000	32.700000	"San Diego, Calif."
-118.180000	33.770000	"Long Beach, Calif."
-118.250000	34.050000	"Los Angeles, Calif."
-119.800000	36.730000	"Fresno, Calif."
-119.820000	39.500000	"Reno, Nev."
-121.500000	38.580000	"Sacramento, Calif."
-122.270000	37.800000	"Oakland, Calif."
-122.430000	37.780000	"San Francisco, Calif."
-121.880000	37.330000	"San Jose, Calif."
-157.830000	21.300000	"Honolulu, Hawaii"
-149.900000	61.220000	"Anchorage, Alaska"
-165.500000	64.420000	"Nome, Alaska"
-134.400000	58.300000	"Juneau, Alaska"
-135.250000	57.170000	"Sitka, Alaska"
-123.100000	49.220000	"Vancouver, B.C., Can."
-123.350000	48.420000	"Victoria, B.C., Can."
-122.330000	47.620000	"Seattle, Wash."
-122.680000	45.520000	"Portland, Ore."
-123.080000	44.050000	"Eugene, Ore."
-121.730000	42.170000	"Klamath Falls, Ore."
-116.220000	43.600000	"Boise, Idaho"
-117.830000	44.780000	"Baker, Ore."
-117.030000	46.400000	"Lewiston, Idaho"
